wallet,smart_money_score,realized_pnl_usd,total_bought,total_sold,net_position,distinct_tokens_traded,timing_score,funding_source,in_funding_cluster,cluster_size,flagged_coordinated,flagged_fresh_big_buy
0x027c314738c927d1ef0656c7f8b8e3793bdbf1e8,0.0759,0.0,57390.960653810886,0.0,57390.960653810886,1.0,0.0,not_analyzed,False,1.0,True,False
0x8afa333d7472fdc6f2be8e9b49b8c8f5ac53693d,0.0759,-665.8121209680878,182680.98254183735,127385.4055944627,55295.57694737465,1.0,0.0,not_analyzed,False,1.0,True,False
0xc7dbad75d17f5ef8571aaee85302e4243f545744,0.0759,-160.65164210817386,57413.57121230153,500.0,56913.57121230153,1.0,0.0,not_analyzed,False,1.0,True,False
0xdeab1d577e6b8e5f79d27e97015558f6a2b1bed7,0.0759,0.0,58237.856100000005,0.0,58237.856100000005,1.0,0.0,not_analyzed,False,1.0,True,False
0x21c96fee7805543196233971996bf252d9385794,0.0759,0.0,103046.32199944538,43000.0,60046.32199944538,1.0,0.0,not_analyzed,False,1.0,True,False
0x6d1c2a52f6e026f19a664ddc4433463b26e26cc3,0.0759,0.0,57216.02,0.0,57216.02,1.0,0.0,not_analyzed,False,1.0,False,True
0x8f50a471613fe6f324b56eb5993fb27d87053695,0.0759,0.0,73753.71942470464,13753.0,60000.71942470464,1.0,0.0,not_analyzed,False,1.0,True,False
0x16daa449dbbafd0903200df5e1249ef809a0ec23,0.0759,0.0,162693.9432,103548.6966,59145.24660000001,1.0,0.0,not_analyzed,False,1.0,True,False
0x2937ea8c51fc0337df06525822d623b805873763,0.0759,0.0,57127.6054257384,0.0,57127.6054257384,1.0,0.0,not_analyzed,False,1.0,True,False
0xcb476f7063e122e5213376e04c432873424cba72,0.0758,0.0,50426.279002518946,0.0,50426.279002518946,1.0,0.0,not_analyzed,False,1.0,True,False
0x152301c4e40631dd19fc2bffc455d761fea75c8f,0.0758,0.0,140483.2281282336,90435.10271415467,50048.12541407894,1.0,0.0,not_analyzed,False,1.0,True,False
0x46da05e8ddce31a84ffde7dfd831d1d1afe54f3c,0.0758,0.0,50000.0634,0.0,50000.0634,1.0,0.0,not_analyzed,False,1.0,True,False
0x981227ab2c5f74ea52f27a26faa6b5266c0811d1,0.0758,0.0,74855.57272063638,24855.0,50000.57272063638,1.0,0.0,not_analyzed,False,1.0,True,False
0x526765cbfb10efcdd4b89ffaa00fe47e4470d60b,0.0758,0.0,199427.93686121018,147774.21476307805,51653.72209813213,1.0,0.0,not_analyzed,False,1.0,True,False
0xc0d3e0fe4f75cc26ed352d3b1c6e249ab59a765e,0.0758,0.0,49988.0,0.0,49988.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x1ef34f47f9aaae7d62c972bf5c80228d2e229cdb,0.0758,0.0,50001.07735409282,0.0,50001.07735409282,1.0,0.0,not_analyzed,False,1.0,True,False
0xd580d7572a7d0607c50a6e00fa01c4fa4a27d05e,0.0758,0.0,110413.76351425669,60412.84186472159,50000.9216495351,1.0,0.0,not_analyzed,False,1.0,True,False
0x663b880cee004f378eda3f86b31f1bfe13b516f8,0.0758,0.0,65600.0,16100.0,49500.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x63fd6d32b2345a2150fd8817733500d658e384cb,0.0758,0.0,111029.08280827488,60185.0,50844.08280827488,1.0,0.0,not_analyzed,False,1.0,True,False
0x82a17453477c87ea2021cce45a1c0c5c40616e8a,0.0758,0.0,50282.70654525058,0.0,50282.70654525058,1.0,0.0,not_analyzed,False,1.0,True,False
0x62f87d46c41106e2eac6de491d739a4ef7ebf214,0.0758,0.0,50284.40626912356,526.6225825885701,49757.78368653499,1.0,0.0,not_analyzed,False,1.0,True,False
0xb884222294b1d19cb2ac221896210f0afe57fe90,0.0758,0.0,50366.12607803006,0.0,50366.12607803006,1.0,0.0,not_analyzed,False,1.0,True,False
0x20110443817eb5921cbfbb699b9114099e81acdd,0.0758,0.0,54067.28999999999,0.0,54067.28999999999,1.0,0.0,not_analyzed,False,1.0,True,False
0x8ccbcb4c81068074c84ada9ad6237d85966e38d5,0.0758,0.0,52272.073,0.0,52272.073,1.0,0.0,not_analyzed,False,1.0,True,False
0x37a68d6605200859c5ac932e1223abbf975af66e,0.0758,0.0,53699.52521297075,0.0,53699.52521297075,1.0,0.0,not_analyzed,False,1.0,True,False
0x94608db0fd336f46e6d7550b9a104b3a0f5f8f6e,0.0758,0.0,50130.19824202906,0.0,50130.19824202906,1.0,0.0,not_analyzed,False,1.0,True,False
0xd9037000404f88d5d4f5d9059f78440d7e8b8034,0.0758,0.0,73584.95238898606,20000.0,53584.95238898606,1.0,0.0,not_analyzed,False,1.0,True,False
0x076536f97c41077f77b5e340a1f46c74061e4ddb,0.0758,0.0,52609.66,0.0,52609.66,1.0,0.0,not_analyzed,False,1.0,True,False
0x432119202213861714af09c33a8827e941f03790,0.0758,0.0,50731.94390807938,0.0,50731.94390807938,1.0,0.0,not_analyzed,False,1.0,True,False
0xeef3e08d376a4d311d118cab7b5e7d2a6ded9513,0.0758,0.0,53294.00645310813,4591.843322657578,48702.16313045055,1.0,0.0,not_analyzed,False,1.0,True,False
0x16942b4e3e66d6f740e0fd727696c0fcf5244858,0.0758,0.0,50260.19240214396,0.0,50260.19240214396,1.0,0.0,not_analyzed,False,1.0,True,False
0x84c8da2e9419d29be5ef4e04440ce4ce6665272e,0.0758,0.0,54290.2228247656,0.0,54290.2228247656,1.0,0.0,not_analyzed,False,1.0,True,False
0x32bd7f41d0eeb1307d17f1bc686edf71b004add0,0.0758,0.0,53238.75537545164,0.0,53238.75537545164,1.0,0.0,not_analyzed,False,1.0,True,False
0x4c387a7716a8a686437eddeae616596211f82e7f,0.0758,0.0,53166.07624117359,0.0,53166.07624117359,1.0,0.0,not_analyzed,False,1.0,True,False
0xc6eb794b44aae6321bd60711a5928d0af73a2328,0.0758,0.0,50478.114942880165,0.0,50478.114942880165,1.0,0.0,not_analyzed,False,1.0,True,False
0xc0539d3ba89230744feb6dc234ff6e9933a1a708,0.0758,0.0,53320.78652972589,3304.978335743601,50015.80819398229,1.0,0.0,not_analyzed,False,1.0,True,False
0x1a018d736c0e2941b78d46fa3cc2325bf5ebe00d,0.0758,0.0,49357.94704814667,0.0,49357.94704814667,1.0,0.0,not_analyzed,False,1.0,True,False
0x88acdec76fc22ca4063d1605ef60ad1046edcabc,0.0758,0.0,50054.95029931114,0.0,50054.95029931114,1.0,0.0,not_analyzed,False,1.0,True,False
0x27d6680d8531fecf61deaea9f0901024a545338f,0.0758,-5673.808469799405,227211.83242890524,177096.35725232266,50115.47517658258,1.0,0.0,not_analyzed,False,1.0,True,False
0x16d61d28f0e84f602bb3322768509c7f3425e763,0.0758,0.0,59578.2504,9500.0,50078.2504,1.0,0.0,not_analyzed,False,1.0,False,True
0xb32dd131dd6fc94785467ab1e2a41c03e9a85bd2,0.0757,0.0,168879.27005435547,120950.0,47929.27005435547,1.0,0.0,not_analyzed,False,1.0,True,False
0xaeb218e9ce519ab59ab1785b47ed071500d5d967,0.0757,0.0,45415.76817358105,1213.0187350643134,44202.74943851674,1.0,0.0,not_analyzed,False,1.0,True,False
0x2fa4154fd66dc9144dc254cd9482f64831a489a7,0.0757,0.0,203066.18669439162,157833.0189933961,45233.16770099552,1.0,0.0,not_analyzed,False,1.0,True,False
0xa2137f9adab72bfed43b648a23d1ae7f48f2f959,0.0757,0.0,42946.3633,0.0,42946.3633,1.0,0.0,not_analyzed,False,1.0,True,False
0x5e93074dd4e3b254d8f313b75991d64ef604010b,0.0757,0.0,45261.15530124371,1000.0,44261.15530124371,1.0,0.0,not_analyzed,False,1.0,True,False
0xc115f0e5a4561823237c2c5041c830e6c7ebc25c,0.0757,0.0,44393.67,0.0,44393.67,1.0,0.0,not_analyzed,False,1.0,True,False
0xa5fe0ef1741b5e72ae4a8c11cd562c4613607a43,0.0757,0.0,43906.528318681834,0.0,43906.528318681834,1.0,0.0,not_analyzed,False,1.0,True,False
0x6cbdb842b67ee7fe3ee3572397668a79cdace5a0,0.0757,0.0,42574.15870405,0.0,42574.15870405,1.0,0.0,not_analyzed,False,1.0,True,False
0xa33d5252f4bd06c2c19dad33dfb18ce4686fdee1,0.0757,0.0,46450.7916,0.0,46450.7916,1.0,0.0,not_analyzed,False,1.0,True,False
0x65082598825522a326add76a2163fa730ea8e105,0.0757,0.0,45909.24149494315,247.92,45661.32149494315,1.0,0.0,not_analyzed,False,1.0,True,False
0x63d4d75e7672d95ce591393d53c0b7c97a60ce96,0.0757,0.0,47556.59975613612,0.0,47556.59975613612,1.0,0.0,not_analyzed,False,1.0,True,False
0x23f39baf88f5f2120c64566ba263779a6f3709e1,0.0757,0.0,46690.102,0.0,46690.102,1.0,0.0,not_analyzed,False,1.0,True,False
0x5addae147601ff4a6cbf086a756e147e2dd0b4a4,0.0757,0.0,43645.38914701136,0.0,43645.38914701136,1.0,0.0,not_analyzed,False,1.0,True,False
0x935904f5768bafba1382c5f82a205ceb2da4bc58,0.0757,0.0,47230.591244548414,0.0,47230.591244548414,1.0,0.0,not_analyzed,False,1.0,True,False
0x68c44b8200dfae2fc1b5c595d7ce9fd5ac412f34,0.0757,0.0,44601.61994949271,0.0,44601.61994949271,1.0,0.0,not_analyzed,False,1.0,True,False
0x2883bf201c26c8f3dcb0ed26cc99ee4c7c522e84,0.0757,0.0,48478.70589028488,0.0,48478.70589028488,1.0,0.0,not_analyzed,False,1.0,True,False
0xc3379254472884eb37cc5ed428618a66da7d95c6,0.0756,0.0,39069.0,0.0,39069.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xd09540bcde40b1a084cecd3b2e87b0fb4b528a5d,0.0756,0.0,39538.6917,0.0,39538.6917,1.0,0.0,not_analyzed,False,1.0,True,False
0xce2daf1f6b8b74acf3a3b55ca3901c18f35ac940,0.0756,0.0,38854.99702035534,0.0,38854.99702035534,1.0,0.0,not_analyzed,False,1.0,True,False
0xd91efec7e42f80156d1d9f660a69847188950747,0.0756,0.0,14946767.3040275,14911079.75939194,35687.54463556036,1.0,0.0,not_analyzed,False,1.0,True,False
0x72f3b7a2ed8cfd2370b09c4addb6250bf866e0e4,0.0756,0.0,39000.38609123184,2000.0,37000.38609123184,1.0,0.0,not_analyzed,False,1.0,True,False
0xca02f1b7cac7f352597699d973f12f95cc8cf6f0,0.0756,-1734.3617398669799,1436537.0,1400367.0,36170.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xcdd5ff1ceded3890f46e0a804a610daf0b4dc1a7,0.0756,0.0,42983.855,2878.0,40105.855,1.0,0.0,not_analyzed,False,1.0,True,False
0x6c2ba04d7735cd167a8a84f1c09202cc101d52ac,0.0756,0.0,40763.1497,0.0,40763.1497,1.0,0.0,not_analyzed,False,1.0,True,False
0x59b2fd697411816daf3fa67576a1b51249caae28,0.0756,0.0,36407.67,0.0,36407.67,1.0,0.0,not_analyzed,False,1.0,True,False
0x8f04be6a1fb0951a7b9be03cb2c72df7d4a39f8d,0.0756,0.0,54022.676839255815,13505.669209813954,40517.00762944186,1.0,0.0,not_analyzed,False,1.0,True,False
0xf8d8535c232dfe4e8c7392a8517cee9a1ef0187c,0.0756,-2735.707562679686,50102.083598406454,9397.917751868648,40704.165846537806,1.0,0.0,not_analyzed,False,1.0,True,False
0x4a505d062767db45fa63904c35a5d3e5377562e0,0.0756,0.0,40000.00058589072,0.0,40000.00058589072,1.0,0.0,not_analyzed,False,1.0,True,False
0x1875eac91ddfd6c986027a35acf2f2547573c56d,0.0756,0.0,41961.264918226894,0.0,41961.264918226894,1.0,0.0,not_analyzed,False,1.0,True,False
0xa58a495bdc44069fe0cddaa946f00c139dec9aa2,0.0756,0.0,40013.0474,0.0,40013.0474,1.0,0.0,not_analyzed,False,1.0,True,False
0x01b1161aa2fbda6d0eb49195bb4f5f63623044f6,0.0756,0.0,36165.88612739351,0.0,36165.88612739351,1.0,0.0,not_analyzed,False,1.0,True,False
0x08b90e3f5040748c09866f095237226b5c33475d,0.0756,26.90148204879973,14271.431135002647,1038.787976893121,13232.643158109526,1.0,0.0,not_analyzed,False,1.0,True,False
0x024778e55cc9e4fd6ef1140f3b8c04ff0aee086d,0.0756,23.342949349620085,16918.8095988896,1300.0,15618.809598889598,1.0,0.0,not_analyzed,False,1.0,True,False
0x4579b9605cb0d84e2c0f829376e685383e869a88,0.0756,0.0,41627.0255164185,0.0,41627.0255164185,1.0,0.0,not_analyzed,False,1.0,True,False
0x96f71d7b95bbf0b19690c571aaef38fc92615547,0.0756,0.0,39108.008295424384,0.0,39108.008295424384,1.0,0.0,not_analyzed,False,1.0,True,False
0x47152ecb55c94057a3f0227983c31f3468290d95,0.0756,0.0,43671.294906066614,3600.0,40071.294906066614,1.0,0.0,not_analyzed,False,1.0,True,False
0x14baaa573906c24ec9dbdbd3d092fdb869b2d0f4,0.0756,0.0,39765.462025055465,0.0,39765.462025055465,1.0,0.0,not_analyzed,False,1.0,True,False
0x620f5f9309cdc9d68512f64583d8b6c480cac980,0.0756,0.0,40743.738382104864,0.0,40743.738382104864,1.0,0.0,not_analyzed,False,1.0,True,False
0xfc1a9d3e28d0a8f47863eb814d04f1b30d1bd708,0.0756,0.0,41073.53233328657,0.0,41073.53233328657,1.0,0.0,not_analyzed,False,1.0,True,False
0x98467aca7de494737ab9e6bb7badc15cf125a250,0.0756,0.0,36921.1296,0.0,36921.1296,1.0,0.0,not_analyzed,False,1.0,True,False
0x069ee3ffe7510fff072bfc68d9350741f04204ec,0.0756,0.0,54331.42,15200.131790904434,39131.28820909557,1.0,0.0,not_analyzed,False,1.0,True,False
0x9fff5af1ebb1c4cce8ab254351d042e70c08c474,0.0756,0.0,37776.3960379181,0.0,37776.3960379181,1.0,0.0,not_analyzed,False,1.0,True,False
0x25416d4c78c53d49bc3c220c0316ea609d57ac0d,0.0756,27.87422275666189,16638.251351490802,5149.189577812595,11489.061773678208,1.0,0.0,not_analyzed,False,1.0,True,False
0x1456b4459b7881fc95db409e931095c68b62eabd,0.0756,0.0,40195.31522020215,0.0,40195.31522020215,1.0,0.0,not_analyzed,False,1.0,True,False
0xe040abb6b0c448456650d0ea83ed3978c36ddb27,0.0756,0.0,40417.53180331773,0.0,40417.53180331773,1.0,0.0,not_analyzed,False,1.0,True,False
0x6bd216ba3f406fcfa9baa1f833bfe8d17b725df9,0.0756,0.0,36223.02,0.0,36223.02,1.0,0.0,not_analyzed,False,1.0,True,False
0x99bac30ac5055fddf6c3f44891848c1c55fa7288,0.0756,0.0,39859.10196742,250.0,39609.10196742,1.0,0.0,not_analyzed,False,1.0,True,False
0xc00be80453e6990aef7afb0d6227c2d88e81f103,0.0756,0.0,40756.22058149783,0.0,40756.22058149783,1.0,0.0,not_analyzed,False,1.0,True,False
0x91404e8106d9ad71ac617a3590df244c1c14df63,0.0756,0.0,391927.8,354757.82,37169.97999999998,1.0,0.0,not_analyzed,False,1.0,True,False
0x6f56e69a3bf87c10b8f9f8b2479072d8b6eec569,0.0755,0.0,33812.2949,0.0,33812.2949,1.0,0.0,not_analyzed,False,1.0,True,False
0x381756ed705ac7e5343115d692d5c397faf70b34,0.0755,0.0,32028.803333503904,223.25244313959854,31805.550890364306,1.0,0.0,not_analyzed,False,1.0,True,False
0x7df3094537b2dd79ee24860f093b568ef14f190f,0.0755,0.0,30420.15550982765,0.0,30420.15550982765,1.0,0.0,not_analyzed,False,1.0,True,False
0x90506a76cee09424c78d3799a68f583e304a2a15,0.0755,0.0,29462.516409483324,0.0,29462.516409483324,1.0,0.0,not_analyzed,False,1.0,True,False
0xf331c6c5ae8df163a65aca83e5aa7a459ee17ecf,0.0755,0.0,211043.62515089576,181264.40174261152,29779.223408284248,1.0,0.0,not_analyzed,False,1.0,True,False
0xe508400a2b05f3a6cc856f34212c8b585b38bf2b,0.0755,0.0,30019.89,0.0,30019.89,1.0,0.0,not_analyzed,False,1.0,True,False
0xf07470b1ba13a91a5045fe6f4742a4b6f8738da5,0.0755,0.0,75489.83463447817,45489.24,30000.594634478177,1.0,0.0,not_analyzed,False,1.0,True,False
0x47a01c0ebffdcacb5ec4b46d704e16d31fddffed,0.0755,0.0,34863.55676394339,0.0,34863.55676394339,1.0,0.0,not_analyzed,False,1.0,True,False
0x4fff533678bb81e3edb7ecf5d350515b0aff8ca7,0.0755,0.0,33332.999997916995,0.0,33332.999997916995,1.0,0.0,not_analyzed,False,1.0,True,False
0xfb9876188a4c4d1a770a2623f4856affeafcb6bd,0.0755,0.0,35002.5,0.0,35002.5,1.0,0.0,not_analyzed,False,1.0,True,False
0x6f5eea1e20e69c5db953db53267d0ab99b98bb03,0.0755,0.0,34192.2211,0.0,34192.2211,1.0,0.0,not_analyzed,False,1.0,True,False
0x0a078070a6467838a5b1390da4813f456467a29a,0.0755,0.0,31005.741702819443,0.0,31005.741702819443,1.0,0.0,not_analyzed,False,1.0,True,False
0x66b49bcb331f9e242410d98411de43173aac01ab,0.0755,0.0,32428.49,0.0,32428.49,1.0,0.0,not_analyzed,False,1.0,True,False
0xd78071a15744432258da0f1b301173cec608d302,0.0755,0.0,59206.40681240373,26885.23241,32321.17440240373,1.0,0.0,not_analyzed,False,1.0,True,False
0xd36737213e6cb7e9c9c5c6b60ba422094dcc01da,0.0755,0.0,33833.9,0.0,33833.9,1.0,0.0,not_analyzed,False,1.0,True,False
0xc840cee9dc4b440b689f2c572ccba688b3bb54bc,0.0755,0.0,79737.65,49737.63,30000.019999999997,1.0,0.0,not_analyzed,False,1.0,True,False
0xeaf88dc04e149383dffd08c2035cb1f089ff4aaf,0.0755,0.0,34525.84997132896,0.0,34525.84997132896,1.0,0.0,not_analyzed,False,1.0,True,False
0x033fb4a29e8641500710c77037dd40dd84e40b19,0.0755,0.0,77346.8655772349,42863.0,34483.8655772349,1.0,0.0,not_analyzed,False,1.0,True,False
0xa4872dff3a7c0dd8eaf777dd3c434e63c656d821,0.0755,0.0,31928.887862001007,0.0,31928.887862001007,1.0,0.0,not_analyzed,False,1.0,True,False
0x81f999c7baaf3cd1f193612db1e1c263cd6932f7,0.0755,0.0,35552.7471574956,2813.8961022954118,32738.85105520019,1.0,0.0,not_analyzed,False,1.0,True,False
0x9812c5376b23906cbc0500abda270e83fea6a5e0,0.0755,0.0,44089.86181545342,14975.898678641594,29113.963136811828,1.0,0.0,not_analyzed,False,1.0,True,False
0x29f8990ded64c09cb12d2e7bfdb91f806a29d536,0.0755,0.0,31345.97415931798,0.0,31345.97415931798,1.0,0.0,not_analyzed,False,1.0,True,False
0x2aa33d74b796db8cc2357f5eafc5714aca3d3e43,0.0755,0.0,33390.14230199498,0.0,33390.14230199498,1.0,0.0,not_analyzed,False,1.0,True,False
0x38506c02f14486002f075ee798f32c4020cfa568,0.0755,0.0,43303.00409930462,8939.825734984634,34363.17836431999,1.0,0.0,not_analyzed,False,1.0,True,False
0xc5c24db3858131e11184eb455c61e680b17ebc77,0.0755,0.0,31515.213415956718,0.0,31515.213415956718,1.0,0.0,not_analyzed,False,1.0,True,False
0xb422dbbca75fa3a39acc59a847d2bc0362222544,0.0755,0.0,31437.35,0.0,31437.35,1.0,0.0,not_analyzed,False,1.0,True,False
0x40c38c8ed4bd4565b712e60bdb7b898f5222f3c2,0.0755,0.0,32308.24997696581,0.0,32308.24997696581,1.0,0.0,not_analyzed,False,1.0,True,False
0xfc9686a5dd094937b054c9be9b72458ddbe4bb1b,0.0755,0.0,30945.812,0.0,30945.812,1.0,0.0,not_analyzed,False,1.0,True,False
0x94a6e9b85a1fe0a01d4069fe078d9139427d3b7b,0.0755,0.0,30675.116794123434,0.0,30675.116794123434,1.0,0.0,not_analyzed,False,1.0,True,False
0x6765c3a21626c86a64f09f19d51e52e7906ea483,0.0755,0.0,48798.034461424395,16476.860409617406,32321.17405180699,1.0,0.0,not_analyzed,False,1.0,True,False
0xc6391667f8d250e609ac75c4a12baecd7336f715,0.0755,0.0,35089.834978306855,0.0,35089.834978306855,1.0,0.0,not_analyzed,False,1.0,True,False
0xc43fc26051b8cb2ece47fa1e0d147c55e0faf847,0.0755,0.0,37671.6552446171,4671.0,33000.6552446171,1.0,0.0,not_analyzed,False,1.0,True,False
0xcae4a14e585ae115ca2435002307d7caab122b03,0.0755,0.0,34105.77737722642,0.0,34105.77737722642,1.0,0.0,not_analyzed,False,1.0,True,False
0xdb50fc5e275aa5d3cf7d31c6e101db5f19227539,0.0755,0.0,31113.13,0.0,31113.13,1.0,0.0,not_analyzed,False,1.0,True,False
0x6960feb10d844f15c25b265247e38b8e59c46b3b,0.0755,0.0,34275.240269440554,0.0,34275.240269440554,1.0,0.0,not_analyzed,False,1.0,True,False
0xc25bc196974081771595ffff3ee3644129b3673a,0.0755,0.0,30000.0,0.0,30000.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xd2a87636f7bc146fea7bdff477d4a05afe9bd0b3,0.0755,0.0,30230.363974796866,0.0,30230.363974796866,1.0,0.0,not_analyzed,False,1.0,True,False
0xd8a83a7d0e2ef9a4124f26c0348b9e2b4f538085,0.0755,0.0,32197.6999,0.0,32197.6999,1.0,0.0,not_analyzed,False,1.0,True,False
0xc76001593c33758717ae128841292c39f98621c9,0.0755,0.0,34672.1,0.0,34672.1,1.0,0.0,not_analyzed,False,1.0,True,False
0x2e19d5c9b16189123c7dd4523b2338e5b2ef3d40,0.0755,0.0,33929.81,0.0,33929.81,1.0,0.0,not_analyzed,False,1.0,True,False
0x946ed46b38d74371cf2e136dc4b72dc6a56cd5cd,0.0755,0.0,33879.90218695518,1495.0,32384.90218695518,1.0,0.0,not_analyzed,False,1.0,True,False
0x8b3927527a7e42bee9f192876082e6863db4f5ea,0.0755,-3325.8438620020893,74180.66645129914,41059.82416086495,33120.84229043419,1.0,0.0,not_analyzed,False,1.0,True,False
0x3bb45bba1913e928b5821ed269c1f20df98f48aa,0.0755,-551.1025110510935,45807.33019951623,10904.0,34903.33019951623,1.0,0.0,not_analyzed,False,1.0,True,False
0x7b3576f4efccb27941d8a8a5da5eaedd05bfac32,0.0755,0.0,31111.39384,0.0,31111.39384,1.0,0.0,not_analyzed,False,1.0,True,False
0x1a6fcaee783baa2a24e51913015bc849a6bfc624,0.0755,0.0,34287.19924811956,0.0,34287.19924811956,1.0,0.0,not_analyzed,False,1.0,True,False
0x13a76be97e85b5bcba2c39bb08c600b6b701869a,0.0755,0.0,30000.0,0.0,30000.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x2a256038a891b07f82895c322a3ad46474d6a216,0.0755,0.0,41741.77743162149,12450.95884745135,29290.81858417014,1.0,0.0,not_analyzed,False,1.0,True,False
0x07d8a49d2df01bc212a8e82556a14761bcd4d41f,0.0755,0.0,38166.39513565532,8166.39513565532,30000.000000000004,1.0,0.0,not_analyzed,False,1.0,True,False
0x32842b859429bf56507948491a799eff26d1679d,0.0755,0.0,34297.9423000215,0.0,34297.9423000215,1.0,0.0,not_analyzed,False,1.0,True,False
0x3254cdf948c688a3dab138b467c82cc155118a95,0.0755,0.0,32965.09983608085,0.0,32965.09983608085,1.0,0.0,not_analyzed,False,1.0,True,False
0xaa9732d5e601ff968f1831f891fdf6cf248beb6c,0.0755,0.0,33100.04467928067,0.0,33100.04467928067,1.0,0.0,not_analyzed,False,1.0,True,False
0x763f1c05a5ba77d3ecc21b9a07ef8e9f2d35514f,0.0755,-0.8499125190694343,39118.63740094604,8230.109156002862,30888.52824494318,1.0,0.0,not_analyzed,False,1.0,True,False
0x25c8f24b9e3f13c7049ae27c5b9c6e3057b4fa60,0.0755,0.0,32368.65083412329,0.0,32368.65083412329,1.0,0.0,not_analyzed,False,1.0,True,False
0xe6c9cbbf49dd77e87257633440819aa6470eda06,0.0755,0.0,30000.0,0.0,30000.0,1.0,0.0,not_analyzed,False,1.0,True,False
0x4c9e159d7988061dcb2a5856d940ff870263d70b,0.0755,0.0,31919.61364536009,0.0,31919.61364536009,1.0,0.0,not_analyzed,False,1.0,True,False
0x5d1b35870559be68b05a286b78bea821be81332f,0.0755,0.0,31862.15200008274,0.0,31862.15200008274,1.0,0.0,not_analyzed,False,1.0,True,False
0x5efb577b19d7fc0f3bdb8c0e75db58638e79bb86,0.0755,0.0,30000.0,0.0,30000.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xeb785a22b11ae46d0ea976f2e799319d4c565213,0.0755,0.0,32194.481915413096,0.0,32194.481915413096,1.0,0.0,not_analyzed,False,1.0,True,False
0x7e44f3d32c23f44e83bc194ec6811d8ddad507b5,0.0755,0.0,29988.0,0.0,29988.0,1.0,0.0,not_analyzed,False,1.0,True,False
0xf10fb00cd6d1e05ee8c38c8af62ba92f07508c2e,0.0755,0.0,29722.6605,0.0,29722.6605,1.0,0.0,not_analyzed,False,1.0,True,False
0xb7d9ab3625b30d8cda2b4895c27c8e069f46b7c7,0.0754,0.0,23589.61,0.0,23589.61,1.0,0.0,not_analyzed,False,1.0,True,False
0x1b5594d437c04ed8a6d82d8d024a80e439424521,0.0754,0.0,28808.832621332036,0.0,28808.832621332036,1.0,0.0,not_analyzed,False,1.0,True,False
0xd14646d14adf39a947af9a7e7128167452d89258,0.0754,0.0,24108.352959008364,0.0,24108.352959008364,1.0,0.0,not_analyzed,False,1.0,True,False
0x4d5c599fac8583f095bd07f44ce0a42592d214a3,0.0754,0.0,68235.75261036321,40013.0474,28222.70521036321,1.0,0.0,not_analyzed,False,1.0,True,False
0x9d3ac1dddfcc0ef3c42e17d6ac368da47d6d47c8,0.0754,0.0,27190.873781445523,0.0,27190.873781445523,1.0,0.0,not_analyzed,False,1.0,True,False
0x020d84c84ec9c492db181ed8b41e3a68f440635e,0.0754,0.0,25826.668305202074,100.0,25726.668305202074,1.0,0.0,not_analyzed,False,1.0,True,False
0x65453cf6e53b42a8b5a07fcb20fd05e7d7eae776,0.0754,0.0,23737.759871515642,0.0,23737.759871515642,1.0,0.0,not_analyzed,False,1.0,True,False
0xc130a2f1dc1cde0bcf394bf7e378721615d3a807,0.0754,0.0,22887.12380405979,0.0,22887.12380405979,1.0,0.0,not_analyzed,False,1.0,True,False
0xd4ab69147d782e7aa46f9c130b12cff339b4bf56,0.0754,0.0,22867.894059378217,0.0,22867.894059378217,1.0,0.0,not_analyzed,False,1.0,True,False
0xc6404b0663a9f5e94e321779f9c8bdf10d502f8e,0.0754,0.0,24874.956516829297,374.0,24500.956516829297,1.0,0.0,not_analyzed,False,1.0,True,False
0xee5ff7d52af2576b27ff9037d993c4f60431af59,0.0754,0.0,24540.08821861189,0.0,24540.08821861189,1.0,0.0,not_analyzed,False,1.0,True,False
0xe6c0158266280e88394da16c6e5eff64eaa407fb,0.0754,0.0,25000.516982066332,0.0,25000.516982066332,1.0,0.0,not_analyzed,False,1.0,True,False
0xf9960c774e75a59e0c6b28612f0f710cda81948a,0.0754,0.0,29666.37450644518,2091.91346,27574.46104644518,1.0,0.0,not_analyzed,False,1.0,True,False
0x0155e8a0d1d17280d1e3eddb179c1f66f9112695,0.0754,0.0,28150.14389963424,0.0,28150.14389963424,1.0,0.0,not_analyzed,False,1.0,True,False
0x903e39101789878309ab9b661d64343c117e2e8f,0.0754,0.0,25590.78529626406,0.0,25590.78529626406,1.0,0.0,not_analyzed,False,1.0,True,False
0x759a4fa4ed5e2b5255cad626712a45418d283498,0.0754,0.0,28967.047405001595,3252.0,25715.047405001595,1.0,0.0,not_analyzed,False,1.0,True,False
0x868f1e99341c5973bf28b8e28d6e38db6824f2d5,0.0754,0.0,25517.327780945576,0.0,25517.327780945576,1.0,0.0,not_analyzed,False,1.0,True,False
0xae5bf9275dfdad2836ba97d5590e4c051426beb8,0.0754,0.0,22882.982129812088,0.0,22882.982129812088,1.0,0.0,not_analyzed,False,1.0,True,False
